,likes,replies,retweets,text,timestamp,user,time_date,date,time,hour,Sentiment,SentimentClass
485,0,1,0,When does the #DateMyFamilyZambia repeat come on?,2019-02-15 09:56:36,SQ1kmb,2019-02-15 09:56:36,2019-02-15,09:56:36,9,0.0,Neutral
486,1,1,0,I have some serious fomo for missing #DateMyFamilyZambia last night,2019-02-15 09:28:34,Bee_utiful101,2019-02-15 09:28:34,2019-02-15,09:28:34,9,-0.17777777777777778,Negative
487,3,0,0,This ka girl wants to date education. #DateMyFamilyZambia,2019-02-15 07:09:40,DominicMazila1,2019-02-15 07:09:40,2019-02-15,07:09:40,7,0.2,Positive
488,0,1,0,I think you should be pa #DateMyFamilyZambia,2019-02-15 06:16:19,Emiwolk,2019-02-15 06:16:19,2019-02-15,06:16:19,6,0.0,Neutral
489,1,2,0,Didn't watch  #DateMyFamilyZambia  but I gather we were misrepresented yet again. @Mr_MJC_  Confirm.,2019-02-15 06:08:09,Bobby1ne,2019-02-15 06:08:09,2019-02-15,06:08:09,6,0.0,Neutral
490,5,1,1,"@TaWongDa this is a cute date...
 #DateMyFamilyZambia
Dafuq pic.twitter.com/3v5ZOp0zAA",2019-02-15 05:55:48,chucky_Beau,2019-02-15 05:55:48,2019-02-15,05:55:48,5,0.5,Positive
491,3,0,2,"Date number 2 just insulted us Unza graduates, after all he has curfew and we dont have but he claims to be smarter than us malabishi #DateMyFamilyZambia",2019-02-15 05:34:31,TickleyRP,2019-02-15 05:34:31,2019-02-15,05:34:31,5,0.0,Neutral
492,23,0,5,Catching up on last night's #DateMyFamilyZambia . Makes sense why a lot of people don't like dating men with girl best friends. You guys can be mean and nasty for nothing . Smh.,2019-02-15 05:30:25,Mwizzy14,2019-02-15 05:30:25,2019-02-15,05:30:25,5,0.057500000000000016,Positive
493,1,0,0,@crysie_C was Cruella De Vil  #DateMyFamilyZambia,2019-02-15 05:21:55,chucky_Beau,2019-02-15 05:21:55,2019-02-15,05:21:55,5,0.0,Neutral
494,11,2,2,"Imweh my mother is inlove with Tawanda’s face 
#DateMyFamilyZambia",2019-02-15 05:21:18,MsLubinda,2019-02-15 05:21:18,2019-02-15,05:21:18,5,0.0,Neutral
495,0,0,0,"Wow they cut out the ex part 
She’d have been pissed if she watched this #DateMyFamilyZambia",2019-02-15 05:21:12,chucky_Beau,2019-02-15 05:21:12,2019-02-15,05:21:12,5,0.1,Positive
496,1,0,0,I didn’t do the pun  #DateMyFamilyZambia,2019-02-15 05:18:49,chucky_Beau,2019-02-15 05:18:49,2019-02-15,05:18:49,5,0.0,Neutral
497,4,2,1,"#DateMyFamilyZambia
@TaWongDa your poses look dumb",2019-02-15 05:16:35,chucky_Beau,2019-02-15 05:16:35,2019-02-15,05:16:35,5,-0.375,Negative
498,1,0,0,"Watching the repeat of #DateMyFamilyZambia
Gotta get these tweets out ",2019-02-15 05:02:12,chucky_Beau,2019-02-15 05:02:12,2019-02-15,05:02:12,5,0.0,Neutral
499,3,1,3,"...@crysie_C You're my heroine ,you've joined @Wemmy__ she has been my heroine for days. I was nowhere near my phone when #Datemyfamilyzambia was airing.  Don't ask me why I'm tweeting this at this hour even. ",2019-02-15 03:15:48,NameIsEvans,2019-02-15 03:15:48,2019-02-15,03:15:48,3,0.1,Positive
500,0,0,0,#DateMyFamilyZambia that strapnwas giving me Overly Compulsive Disorder. Sorry.,2019-02-14 21:50:59,JayMazyopa,2019-02-14 21:50:59,2019-02-14,21:50:59,21,-0.5,Negative
501,4,0,0,A Lawyer who looks down on other people #DateMyFamilyZambia,2019-02-14 21:40:44,IamMwila,2019-02-14 21:40:44,2019-02-14,21:40:44,21,-0.14027777777777778,Negative
502,1,0,0,#DateMyFamilyZambia today's episode was brought to you by the word jovial. Let me see this drip outfit everybody's tweeting about,2019-02-14 21:37:16,JayMazyopa,2019-02-14 21:37:16,2019-02-14,21:37:16,21,0.0,Neutral
503,5,0,0,Please make me understand. Hows being sarcastic a good part of someone's personality? #DateMyFamilyZambia #Zedtwitter,2019-02-14 21:21:25,YusufWoodz,2019-02-14 21:21:25,2019-02-14,21:21:25,21,0.39999999999999997,Positive
504,0,0,0,#DobsInsomnium ain't nothing wrong with the strap... nothing at all #datemyfamilyZambia,2019-02-14 21:20:25,badlydrawndobs,2019-02-14 21:20:25,2019-02-14,21:20:25,21,-0.5,Negative
505,7,0,1,"No round 2?
That's y it's called #DateMyFamilyZambia I guess pic.twitter.com/1vEVCnl58M",2019-02-14 21:01:11,leoMoono,2019-02-14 21:01:11,2019-02-14,21:01:11,21,0.1,Positive
506,2,0,0,"KStar actually said ""BEDROOM UNIVERSITIES""....#datemyfamilyZambia pic.twitter.com/E9TSNeQsop",2019-02-14 21:00:15,izukanji1,2019-02-14 21:00:15,2019-02-14,21:00:15,21,0.0,Neutral
507,1,0,0,#datemyfamilyZambia  this show is giving me life,2019-02-14 20:51:55,Cashfleva,2019-02-14 20:51:55,2019-02-14,20:51:55,20,0.0,Neutral
508,2,2,0,@TaWongDa your best friend likes you. Make your move.  #DateMyFamilyZambia,2019-02-14 20:49:16,ZakWakwaLesa,2019-02-14 20:49:16,2019-02-14,20:49:16,20,1.0,Positive
509,1,0,0,"Can someone narrate for me what happened, I Know she's a lawyer and That someone left a belt#datemyfamilyzambia",2019-02-14 20:46:14,richardsione31,2019-02-14 20:46:14,2019-02-14,20:46:14,20,0.0,Neutral
510,8,1,1,Ine I'm stuck in this bloody hostel with no TV #datemyfamilyzambia pic.twitter.com/BwIE0BMg7W,2019-02-14 20:43:30,richardsione31,2019-02-14 20:43:30,2019-02-14,20:43:30,20,-0.8,Negative
511,97,10,15,"#DateMyFamilyZambia
LADIES AND GENTLEMEN no there was no 2nd date as I feel We didn't click.. I darn tried but naaaah pic.twitter.com/coNAJzkKxH",2019-02-14 20:42:59,TaWongDa,2019-02-14 20:42:59,2019-02-14,20:42:59,20,0.0,Neutral
512,3,1,2,@TaWongDa Where did you leave your belt when going for the date? Smh #DateMyFamilyZambia,2019-02-14 20:42:43,LaBabyScientist,2019-02-14 20:42:43,2019-02-14,20:42:43,20,0.0,Neutral
513,2,0,0,Ba zcas defend your person #DateMyFamilyZambia,2019-02-14 20:42:00,Malvin1915,2019-02-14 20:42:00,2019-02-14,20:42:00,20,0.0,Neutral
514,2,0,0,So Kimberly will get you arrested under any circumstance #DatemyfamilyZambia,2019-02-14 20:40:50,NamendaE,2019-02-14 20:40:50,2019-02-14,20:40:50,20,0.0,Neutral
515,2,2,0,I didn’t even know that the Zambia Centre for Accounting Studies offered law #DateMyFamilyZambia,2019-02-14 20:39:50,Bubbles_Beso,2019-02-14 20:39:50,2019-02-14,20:39:50,20,0.0,Neutral
516,5,0,1,Tawanda is actually a sweetheart #DateMyFamilyZambia,2019-02-14 20:37:52,Bubbles_Beso,2019-02-14 20:37:52,2019-02-14,20:37:52,20,0.0,Neutral
517,0,2,0,What time and day does the repeat for #DateMyFamilyZambia air?,2019-02-14 20:37:51,connie_mulela,2019-02-14 20:37:51,2019-02-14,20:37:51,20,0.0,Neutral
518,3,0,0,When ur tryna be cute on the date and order a tiny meal and instantly regret it  #DateMyFamilyZambia,2019-02-14 20:37:07,Bubbles_Beso,2019-02-14 20:37:07,2019-02-14,20:37:07,20,0.16666666666666666,Positive
519,6,1,0,"The main reason why we were   attending MensConference its becoz we are  tired of this  women fakeness ati do u drive,  whose house is this, when her self she cant drive may be even have a house  #DateMyFamilyZambia",2019-02-14 20:36:15,Shadrec38680124,2019-02-14 20:36:15,2019-02-14,20:36:15,20,-0.11666666666666668,Negative
520,12,1,2,Tawanda is not the first to come on #DateMyFamilyZambia and priding himself of sarcasm. All of a sudden this generation thinks sarcasm is the 'it' or maybe they think it's a measure of high IQ.,2019-02-14 20:35:51,Patlups,2019-02-14 20:35:51,2019-02-14,20:35:51,20,0.1366666666666667,Positive
521,3,1,1,@TaWongDa you were so good  I wish you had better company. But alas. . #DateMyFamilyZambia,2019-02-14 20:34:54,fleurdelotusss,2019-02-14 20:34:54,2019-02-14,20:34:54,20,0.26666666666666666,Positive
522,1,1,0,@thenamezGeorge bro you are next we are ready to represent #DateMyFamilyZambia,2019-02-14 20:34:51,Ngoma_Official,2019-02-14 20:34:51,2019-02-14,20:34:51,20,0.1,Positive
523,2,0,0,"One of those nights when it's no conducive to be here, #DateMyFamilyZambia all over",2019-02-14 20:34:14,Mwansa_tenson_c,2019-02-14 20:34:14,2019-02-14,20:34:14,20,0.0,Neutral
524,1,0,0,the hyena award of #datemyfamilyzambia 2019 goes to... pic.twitter.com/1UqyObQ4RP,2019-03-15 23:36:07,KatongoMweshi,2019-03-15 23:36:07,2019-03-15,23:36:07,23,0.0,Neutral
525,2,0,0,"#DateMyFamilyZambia
 A rape joke was made but no one us saying shit. If I speak....",2019-03-15 21:35:13,JayMazyopa,2019-03-15 21:35:13,2019-03-15,21:35:13,21,-0.2,Negative
526,4,0,0,"Zambian rapper's better not include Prudence in their bar's, she'll deck you pofye ohooo Lwenu. #datemyfamilyzambia",2019-03-15 20:00:34,YadawesomeYada,2019-03-15 20:00:34,2019-03-15,20:00:34,20,0.5,Positive
527,0,0,0,Please tell your people to enunciate #DateMyFamilyZambia,2019-03-15 19:28:28,Bubbles_Beso,2019-03-15 19:28:28,2019-03-15,19:28:28,19,0.0,Neutral
528,1,0,0,I can’t even hear what these ppl are saying... #DateMyFamilyZambia,2019-03-15 19:26:35,Bubbles_Beso,2019-03-15 19:26:35,2019-03-15,19:26:35,19,0.0,Neutral
529,0,0,0,As soon as she walked into the 2nd family’s house it was a wrap..  #DateMyFamilyZambia,2019-03-15 19:19:59,Bubbles_Beso,2019-03-15 19:19:59,2019-03-15,19:19:59,19,0.0,Neutral
530,1,0,0,#DateMyFamilyZambia script : “I’m jovial” “must be goal driven” “should be clean”,2019-03-15 18:57:40,Bubbles_Beso,2019-03-15 18:57:40,2019-03-15,18:57:40,18,0.3666666666666667,Positive
531,0,1,0,Lemme watch #DateMyFamilyZambia,2019-03-15 18:54:10,Bubbles_Beso,2019-03-15 18:54:10,2019-03-15,18:54:10,18,0.0,Neutral
532,1,1,0,   Aweh not me the one for prudence and Simon #datemyfamilyZambia,2019-03-15 18:47:57,mumbi_kaoma,2019-03-15 18:47:57,2019-03-15,18:47:57,18,0.0,Neutral
533,1,0,0,After Taffy i think this Prudence one is  #DateMyFamilyZambia,2019-03-15 18:17:31,Lole_Ls1,2019-03-15 18:17:31,2019-03-15,18:17:31,18,0.0,Neutral
534,2,0,0,first of all this prudence girl is not even cute for her to be behaving all that!! she is doing too much! #datemyfamilyzambia,2019-03-15 17:32:41,JuluvJu,2019-03-15 17:32:41,2019-03-15,17:32:41,17,0.4270833333333333,Positive
535,1,0,0,Just watched #DateMyFamilyZambia. Prudence' reaction was natural and normal. Those boys have no respect..,2019-03-15 17:23:29,YusufWoodz,2019-03-15 17:23:29,2019-03-15,17:23:29,17,0.125,Positive
536,0,0,0,Eish this prudence girl... Awe shuwa #DateMyFamilyZambia,2019-03-15 16:30:47,Iam_darrenjosh,2019-03-15 16:30:47,2019-03-15,16:30:47,16,0.0,Neutral
537,1,0,0, Kstar always saves the episode #DateMyFamilyZambia,2019-03-15 16:28:48,kambole101,2019-03-15 16:28:48,2019-03-15,16:28:48,16,0.0,Neutral
538,1,0,0,She likes chubby ugly guys #datemyfamilyZambia,2019-03-15 16:27:24,Idylic_Lonsome,2019-03-15 16:27:24,2019-03-15,16:27:24,16,-0.7,Negative
539,2,0,0,What's with people talking with their mouths full? #datemyfamilyZambia,2019-03-15 16:25:42,Idylic_Lonsome,2019-03-15 16:25:42,2019-03-15,16:25:42,16,0.35,Positive
540,1,0,0,#datemyfamilyzambia abene depression is real Twitter pilikiti pilikiti cyber bullying Prudence,2019-03-15 16:14:27,JeNaisSeQuoii,2019-03-15 16:14:27,2019-03-15,16:14:27,16,0.2,Positive
541,3,3,1,"I finally saw this Prudence girl on #DateMyFamilyZambia. My goodness. She's so rude, inconsiderate and unlikeable. The moment she saw that girl with the noodle hair, she had a stank face. I'm upset just looking at her.",2019-03-15 16:09:46,SimplyChansa_x,2019-03-15 16:09:46,2019-03-15,16:09:46,16,-0.15,Negative
542,1,1,0,lol tomfwa.. ati welcome back to #DateMyFamilyZambia the show with more twists than a kankungwa,2019-03-15 16:08:48,MusyArch88,2019-03-15 16:08:48,2019-03-15,16:08:48,16,0.525,Positive
543,4,1,0,"Ati ""While Prudence babysits CJ's squad"" buti Kstar zoona  #DateMyFamilyZambia",2019-03-15 16:05:11,kambole101,2019-03-15 16:05:11,2019-03-15,16:05:11,16,0.0,Neutral
544,0,0,0,It's true the second guy's representatives seem super childish just from the intro #datemyfamilyzambia,2019-03-15 15:38:07,Idylic_Lonsome,2019-03-15 15:38:07,2019-03-15,15:38:07,15,0.12083333333333333,Positive
545,4,2,0,All those who missed last night'@ #datemyfamilyzambia gather here for the repeat ,2019-03-15 15:35:54,Idylic_Lonsome,2019-03-15 15:35:54,2019-03-15,15:35:54,15,0.0,Neutral
546,3,0,0,"I decided to join @iammiketodd in the  #keeponprayingchallenge nice instrumental there.
#prayer #miketodd #rap #hip_hop #pop #popdoers #doers #twistedup #zedrappers #zambianseverywhere #zambianrapersbelike #bars #datemyfamilyzambia #kurough #africanrap #freestylepic.twitter.com/QFotjCdLtb",2019-03-15 14:44:32,popdoers7,2019-03-15 14:44:32,2019-03-15,14:44:32,14,0.6,Positive
547,0,0,0,......and that’s how Prudence deactivated her Facebook account. The girl is gone off the grid #datemyfamilyzambia #ZedTwitter,2019-03-15 13:52:14,I_am_BlinkStar,2019-03-15 13:52:14,2019-03-15,13:52:14,13,0.0,Neutral
548,0,0,0,I will go PRUDENCE on you if you know what I mean #datemyfamilyzambia,2019-03-15 13:43:50,gyftmmembe,2019-03-15 13:43:50,2019-03-15,13:43:50,13,-0.3125,Negative
549,0,0,0,#DateMyFamilyZambia pic.twitter.com/0qZTfwdIVN,2019-03-15 12:22:14,am_Dwiz,2019-03-15 12:22:14,2019-03-15,12:22:14,12,0.0,Neutral
550,3,0,0,As Lusaka people we need to step up a notch!lol #DateMyFamilyZambia pic.twitter.com/DbSw18Ckch,2019-03-15 11:27:56,tiensk,2019-03-15 11:27:56,2019-03-15,11:27:56,11,0.0,Neutral
551,0,0,0,"Facts check 

so Zambians when they go abroad they don't use planes but buses ninadabwa how can the all Ethiopian air crush have not even a single Zambian.... But am not saying I would be happy to have someone die from Zambia 

#zedtwitter
#DateMyFamilyZambia
#trapadrive",2019-03-15 11:12:21,princesimus,2019-03-15 11:12:21,2019-03-15,11:12:21,11,0.3642857142857143,Positive
552,0,0,0,Is dmf selection done in a rush. I think you need to start pairing them up properly..bad manners are a no no.#DateMyFamilyZambia,2019-03-15 10:36:32,HlupekileP,2019-03-15 10:36:32,2019-03-15,10:36:32,10,0.0,Neutral
553,0,0,0,"Innocent come get your chick!

#DateMyFamilyZambia https://www.facebook.com/chali.laswel/videos/2081909581846496/ …",2019-03-15 09:56:48,OfficialChali,2019-03-15 09:56:48,2019-03-15,09:56:48,9,0.625,Positive
554,2,1,0,These days we are all rough like Prudence #datemyfamilyZambia except that we are playing each other discretely who Knowsley  maybe she's also made me a plan B kumbali.,2019-03-15 09:54:13,GChutu,2019-03-15 09:54:13,2019-03-15,09:54:13,9,-0.1125,Negative
555,0,0,0,Following the trend #DateMyFamilyZambia,2019-03-15 09:33:55,SimplyLMJ,2019-03-15 09:33:55,2019-03-15,09:33:55,9,0.0,Neutral
556,0,0,0,"Prudence has 3 good steps in her,  don't try her #datemyfamilyzambia #DateMyFamillyZambia #ZedTwitter",2019-03-15 09:09:18,IanKami99,2019-03-15 09:09:18,2019-03-15,09:09:18,9,0.7,Positive
557,3,1,0,Can anyone confirm Prudence and that guy have some history? Things escalated way too fast #DateMyFamilyZambia,2019-03-15 08:48:14,I_am_BlinkStar,2019-03-15 08:48:14,2019-03-15,08:48:14,8,0.2,Positive
558,0,2,0,"People are busy talking about prudence and her behavior. .would like to know what was said to her to awaken such a reaction.
#DateMyFamilyZambia",2019-03-15 08:43:14,KingCharis14,2019-03-15 08:43:14,2019-03-15,08:43:14,8,0.05,Positive
559,2,0,0,"I didn’t watch last nights #DateMyFamilyZambia but from the tweets and clips I’m seeing I stand by my previous tweet about this show...”influencers”. Oh well, I guess it’s all just entertainment https://twitter.com/Bubbles_Beso/status/1098677134523068423 …",2019-03-15 08:25:50,Bubbles_Beso,2019-03-15 08:25:50,2019-03-15,08:25:50,8,-0.08333333333333333,Negative
560,6,0,1,"#DateMyFamilyZambia  trust Ba pa Zed to just drag issues, lol. Who did this?? Lol!!! Mulenga the 'am the on the table guy' is t u boi??? pic.twitter.com/029Nx20ADR",2019-03-15 08:19:29,chilala_malambo,2019-03-15 08:19:29,2019-03-15,08:19:29,8,0.5666666666666668,Positive
561,1,0,0,"Date a Prudence at your own risk 
#datemyfamilyzambia https://www.facebook.com/zedtunesreloaded/videos/418744478930883/ …",2019-03-15 08:08:33,EHamweete,2019-03-15 08:08:33,2019-03-15,08:08:33,8,0.6,Positive
562,6,0,0,"Prudence
#DateMyFamilyZambia pic.twitter.com/naf452EUot",2019-03-15 07:58:41,chazy_3,2019-03-15 07:58:41,2019-03-15,07:58:41,7,0.0,Neutral
563,3,0,0,Wasn't this guy on #datemyfamilyzambia last night  https://twitter.com/alezander/status/1106342907760398336 …,2019-03-15 07:55:26,DMK_LSK,2019-03-15 07:55:26,2019-03-15,07:55:26,7,0.0,Neutral
564,4,1,0,Imagine if a guy was the one picking and made the rape comment towards females.  #DateMyFamilyZambia,2019-03-15 07:49:56,chuwi_cici,2019-03-15 07:49:56,2019-03-15,07:49:56,7,0.0,Neutral
565,4,1,2,"Are we going to ignore the fact that prudence needs help. 
#datemyfamilyZambia",2019-03-15 07:49:08,MutunaMMJ,2019-03-15 07:49:08,2019-03-15,07:49:08,7,0.0,Neutral
566,1,0,0,"Maybe she was acting, she said she was an actor tefyo. Coz u just can’t be ill mannered for nje   just!  #DateMyFamilyZambia",2019-03-15 07:45:40,KaramelDimple,2019-03-15 07:45:40,2019-03-15,07:45:40,7,-0.3125,Negative
567,1,0,0,But ba si bali kwatako complex huh? #DateMyFamilyZambia,2019-03-15 07:39:13,KaramelDimple,2019-03-15 07:39:13,2019-03-15,07:39:13,7,-0.3,Negative
568,4,1,0,In 2019 do people still use mattress cut outs ( “puffs”) as blenders #DateMyFamilyZambia,2019-03-15 07:38:42,KaramelDimple,2019-03-15 07:38:42,2019-03-15,07:38:42,7,0.0,Neutral
569,4,1,1,At Dinner and you hear her name is Prudence #DateMyFamilyZambia pic.twitter.com/YVPhPmOTSm,2019-03-15 07:25:59,jaychama,2019-03-15 07:25:59,2019-03-15,07:25:59,7,0.0,Neutral
570,3,1,0,"I wish I was the guy next to her and that food lands on my face. Damn it they could have change the name of the whole episode to #BeatMyFamily, oh she could have wished she never came by,they could have cancelled this whole episode of #datemyfamilyzambia",2019-03-15 07:22:17,404User01900899,2019-03-15 07:22:17,2019-03-15,07:22:17,7,0.13333333333333333,Positive
571,11,0,2,"Best Episode ever!!
#datemyfamilyzambia
#zedtwitterpic.twitter.com/k9VycxZQty",2019-03-15 07:20:26,DollazMusenga,2019-03-15 07:20:26,2019-03-15,07:20:26,7,1.0,Positive
572,2,0,0,Ati she ended up with ba Muliokela Zambians Che #DateMyFamilyZambia,2019-03-15 07:18:10,Stanleysitte,2019-03-15 07:18:10,2019-03-15,07:18:10,7,0.0,Neutral
573,0,0,0,"Now I know how to start a fight: 'Would you like a grass cup of whiskey drink cuz you look like you have allot to say' *Boom*
#DateMyFamilyZambia",2019-03-15 07:02:24,OfficialChali,2019-03-15 07:02:24,2019-03-15,07:02:24,7,0.0,Neutral
574,4,2,0,"“Ine ichi nizachinyula siisi” 
#DateMyFamilyZambia pic.twitter.com/ovFYbaQLpv",2019-03-15 06:48:19,BuyoyaJonah,2019-03-15 06:48:19,2019-03-15,06:48:19,6,0.0,Neutral
575,6,1,0,"Bad time to be named prudence
...#DateMyFamilyZambia",2019-03-15 06:41:57,queenkassy99,2019-03-15 06:41:57,2019-03-15,06:41:57,6,-0.6999999999999998,Negative
576,4,0,1,The only thing #DateMyFamilyZambia has managed to show us is the difference in the standard of living in people's homes and that can be shown in how serious some people eat their own food..nama Fanta yaku matero..,2019-03-15 06:33:58,LameckChibwana,2019-03-15 06:33:58,2019-03-15,06:33:58,6,0.06666666666666667,Positive
577,2,0,1,#DateMyFamily SA u got nothing on this one #DateMyFamilyZambia yooo this Prudence chick puts a bad name to good women. @bwalyangoma86 https://twitter.com/Marilyn25056/status/1106300223025004550 …,2019-03-15 06:28:48,chahcharlie,2019-03-15 06:28:48,2019-03-15,06:28:48,6,5.551115123125783e-17,Positive
578,0,0,0,"#DateMyFamilyZambia 
All I want is her contact, Prudence.",2019-03-15 06:23:47,1MBEI,2019-03-15 06:23:47,2019-03-15,06:23:47,6,0.0,Neutral
579,0,0,0,I won't judge Prudy #datemyfamilyzambia #DateMyFamillyZambia,2019-03-15 06:20:08,Carol1mcs,2019-03-15 06:20:08,2019-03-15,06:20:08,6,0.0,Neutral
580,1,0,0,Catching up on last night's episode of  #datemyfamilyzambia. This Prudence Psycho definitely not a Funti  .,2019-03-15 06:02:19,katlegojakes,2019-03-15 06:02:19,2019-03-15,06:02:19,6,0.19999999999999998,Positive
581,0,0,0,Haha. Light skin girls are exotic?  #datemyfamilyZambia,2019-03-15 06:00:16,rainmaker_linnn,2019-03-15 06:00:16,2019-03-15,06:00:16,6,0.3666666666666667,Positive
582,1,0,0,#datemyfamilyZambia pic.twitter.com/qvAPbBUBJE,2019-03-15 05:51:47,JeshMullar,2019-03-15 05:51:47,2019-03-15,05:51:47,5,0.0,Neutral
583,0,0,0,So I just watched a short clip of what happened on #DateMyFamilyZambia. That young lady though,2019-03-15 05:50:19,IZU_MUSIC,2019-03-15 05:50:19,2019-03-15,05:50:19,5,0.05,Positive
584,0,0,0,this girl wants someone whks done school ..but bena bo iskulu ..aikona man   #datemyfamilyZambia,2019-03-24 18:07:02,felixlchinyama,2019-03-24 18:07:02,2019-03-24,18:07:02,18,0.2,Positive
585,1,0,0,#datemyfamilyzambia,2019-03-24 08:58:30,SizaOnde86,2019-03-24 08:58:30,2019-03-24,08:58:30,8,0.0,Neutral
586,1,1,0,So having ink on you and wearing make up makes one a slay queen??? is niggas really this dumb #DateMyFamilyZambia,2019-03-23 06:46:18,iDprinceZM,2019-03-23 06:46:18,2019-03-23,06:46:18,6,-0.0875,Negative
587,0,0,0,Again! What's the proper definition of a slay queen? #datemyfamilyZambia,2019-03-23 06:43:38,iDprinceZM,2019-03-23 06:43:38,2019-03-23,06:43:38,6,0.0,Neutral
588,0,0,0,Zhane #datemyfamilyZambia,2019-03-23 06:40:57,iDprinceZM,2019-03-23 06:40:57,2019-03-23,06:40:57,6,0.0,Neutral
589,1,0,0,"I just want to know which of you that went to #datemyfamilyZambia are still with the person u chose or the person that chose u. Show of hands. Anybody, nobody. Okay...",2019-03-23 06:28:07,remmymilambo,2019-03-23 06:28:07,2019-03-23,06:28:07,6,0.5,Positive
590,3,0,0,"I think it's time we all went and got measured. Pantu this average/medium height isn't cutting it bantu bandi
#datemyfamilyZambia",2019-03-22 16:31:54,lmana_v,2019-03-22 16:31:54,2019-03-22,16:31:54,16,-0.6,Negative
591,0,0,0,"Just watched #DateMyFamilyZambia. Jesus christ, the ""superghetti"" lady has a high opinion of herself. So rude!",2019-03-22 16:29:03,lutelec,2019-03-22 16:29:03,2019-03-22,16:29:03,16,-0.1075,Negative
592,0,0,0,"Bill, your people let you down
#datemyfamilyZambia",2019-03-22 16:11:52,lmana_v,2019-03-22 16:11:52,2019-03-22,16:11:52,16,-0.15555555555555559,Negative
593,0,0,0,Uyu mukazi naye Zhane her statements are not adding up.. #datemyfamilyZambia,2019-03-22 16:04:49,lmana_v,2019-03-22 16:04:49,2019-03-22,16:04:49,16,0.0,Neutral
594,1,0,0,James chose his envoys well.. #datemyfamilyZambia,2019-03-22 16:02:26,lmana_v,2019-03-22 16:02:26,2019-03-22,16:02:26,16,0.0,Neutral
595,2,0,0,Why didn't Zhane just rock her natural hair..#datemyfamilyZambia,2019-03-22 15:59:07,Mwiche91,2019-03-22 15:59:07,2019-03-22,15:59:07,15,0.1,Positive
596,0,0,0,Ku James kuli ka liquor stool.. excuse me JJ you can call me mwaice an unlimited number of times for an hour #datemyfamilyZambia,2019-03-22 15:57:32,lmana_v,2019-03-22 15:57:32,2019-03-22,15:57:32,15,-0.05,Negative
597,0,0,0,The shade in this show..jesoos #datemyfamilyZambia,2019-03-22 15:52:38,lmana_v,2019-03-22 15:52:38,2019-03-22,15:52:38,15,0.0,Neutral
598,0,0,0,"Fellow women, there is absolutely nothing wrong if you want mans to have money
#datemyfamilyZambia",2019-03-22 15:52:37,lmana_v,2019-03-22 15:52:37,2019-03-22,15:52:37,15,-0.15,Negative
599,1,0,0,"Uyu ""perkisi"" katwishi nganinani mungulu Sana #datemyfamilyZambia",2019-03-22 15:50:12,lmana_v,2019-03-22 15:50:12,2019-03-22,15:50:12,15,0.0,Neutral
600,1,0,0,"Imwe this first family...bad manners

#datemyfamilyZambia",2019-03-22 15:48:26,lmana_v,2019-03-22 15:48:26,2019-03-22,15:48:26,15,0.25,Positive
601,1,0,0,Can you even imagine #datemyfamilyZambia with out #ZedTwitter ?,2019-03-22 15:37:01,Mixedyogibear,2019-03-22 15:37:01,2019-03-22,15:37:01,15,0.0,Neutral
602,1,0,0,"Cheesooooos, she better start now then #DateMyFamilyZambia https://twitter.com/chikumbipc/status/1108832330087628801 …",2019-03-22 15:35:12,sour_bones,2019-03-22 15:35:12,2019-03-22,15:35:12,15,0.5,Positive
603,3,0,0,"Uncle J... Yenze yo payapaya ija!! Please chill a little, your attitude basically threw her off. Ndiye problem, muyaka before meeting the lady.I felt embarrassed on her behalf #datemyfamilyzambia",2019-03-22 09:38:08,Peter_Tembo83,2019-03-22 09:38:08,2019-03-22,09:38:08,9,-0.1875,Negative
604,0,0,0,Zed Twitter had a field day about #DateMyFamilyZambia,2019-03-22 09:11:29,MwileJohn,2019-03-22 09:11:29,2019-03-22,09:11:29,9,0.0,Neutral
605,5,0,0,"Zhane wats someone with a degree when she doesn't have a career herself, Let me go and laugh. I will come back after lunch #datemyfamilyZambia",2019-03-22 09:03:02,IamMwila,2019-03-22 09:03:02,2019-03-22,09:03:02,9,0.15,Positive
606,1,0,0,#DateMyFamilyZambia James is a cool guy but annoying ,2019-03-22 08:51:16,MsLubinda,2019-03-22 08:51:16,2019-03-22,08:51:16,8,-0.22500000000000003,Negative
607,2,0,0,"Consistency please
Debt collector,Accountant,Model,THORACIC SURGEON At 21 surgeon did she start school at 1
 #DateMyFamilyZambia",2019-03-22 08:38:11,ChoongoMacha1,2019-03-22 08:38:11,2019-03-22,08:38:11,8,0.0,Neutral
608,1,2,0,"So the girl on #datemyfamilyZambia, ""music is not a career"".... okay ",2019-03-22 08:23:35,emceeblENDe,2019-03-22 08:23:35,2019-03-22,08:23:35,8,0.5,Positive
609,9,1,2,"I think we should have the VOICE zambia for more opportunities to the lovers of music
Since we already have #datemyfamilyZambia why not the voice ",2019-03-22 08:01:37,PaigeEthy,2019-03-22 08:01:37,2019-03-22,08:01:37,8,0.5,Positive
610,3,0,1,I just love how zed twitter comes together cause of this show  #datemyfamilyZambia,2019-03-22 07:36:49,kayci6,2019-03-22 07:36:49,2019-03-22,07:36:49,7,0.5,Positive
611,173,16,29,It's ok if our people struggle to pronounce spaghetti. It's a foreign language. Would it be a big deal if an Italian failed to pronounce vinkumbala? #datemyfamilyZambia,2019-03-22 07:14:11,JitoKayumba,2019-03-22 07:14:11,2019-03-22,07:14:11,7,-0.025,Negative
