,likes,replies,retweets,text,timestamp,user,time_date,date,time,hour,Sentiment,SentimentClass
482,5,0,2,When Florence watches the episode  #Datemyfamilyzambia pic.twitter.com/lNzDUU5Aza,2019-04-11 20:35:17,zikutakinoka,2019-04-11 20:35:17,2019-04-11,20:35:17,20,0.0,Neutral
483,4,3,0,"I am never more left out than when ya'l are busy with #Datemyfamilyzambia .
Why am I stalling? Need to get that app @ChotaGeorge",2019-04-11 20:35:09,aquila_fpoz_,2019-04-11 20:35:09,2019-04-11,20:35:09,20,-0.049999999999999996,Negative
484,1,0,0,Pa zed it seems it’s a curse to be short #Datemyfamilyzambia,2019-04-11 20:34:25,chish_ace,2019-04-11 20:34:25,2019-04-11,20:34:25,20,0.0,Neutral
485,11,2,1,"Olanimus should come and reverse the spell he left on this show  
#datemyfamilyzambia",2019-04-11 20:33:57,Breny_Gold,2019-04-11 20:33:57,2019-04-11,20:33:57,20,0.0,Neutral
486,5,1,1,"Okay Ladies,so are we all going to bed right now and pretend that we didn't see and appreciate Chimdoug's looks?  #Datemyfamilyzambia",2019-04-11 20:33:39,MissTlowb,2019-04-11 20:33:39,2019-04-11,20:33:39,20,0.39285714285714285,Positive
487,1,0,0,"When u run out of what to say to your date so u go like ""so do u like chi bread chaku last chamudiga!"" #Datemyfamilyzambia",2019-04-11 20:33:30,SoteriaNanna,2019-04-11 20:33:30,2019-04-11,20:33:30,20,0.0,Neutral
488,3,1,0,"#datemyfamilyZambia I had ""thaith"" that you're gonna come back... Okurrrrr",2019-04-11 20:32:45,chychy_chilly,2019-04-11 20:32:45,2019-04-11,20:32:45,20,0.0,Neutral
489,5,1,0,My dear sis was still eating. I'm upset. #Datemyfamilyzambia,2019-04-11 20:31:05,PepinoMartha,2019-04-11 20:31:05,2019-04-11,20:31:05,20,0.0,Neutral
490,2,1,0,I was unable to give her my number because my phone went off before I even came here -@Chimwemwe #Datemyfamilyzambia,2019-04-11 20:31:03,Glynbanda3,2019-04-11 20:31:03,2019-04-11,20:31:03,20,-0.5,Negative
491,3,0,0,Chimwemwe is really a clown #Datemyfamilyzambia,2019-04-11 20:30:54,mulla_justicia,2019-04-11 20:30:54,2019-04-11,20:30:54,20,0.2,Positive
492,4,0,0,I think Lukonshya could have been a way better date. #Datemyfamilyzambia,2019-04-11 20:30:46,Fofanasia44,2019-04-11 20:30:46,2019-04-11,20:30:46,20,0.5,Positive
493,5,1,0,"Why do most of these guys want to see Beyonce in their dates??

#Datemyfamilyzambia",2019-04-11 20:30:43,Chaingaz,2019-04-11 20:30:43,2019-04-11,20:30:43,20,0.5,Positive
494,7,0,0,"""I can't give her my number because my phone went off"" lame excuse #DateMyFamilyZambia",2019-04-11 20:30:37,_Kapika_,2019-04-11 20:30:37,2019-04-11,20:30:37,20,-0.275,Negative
495,0,0,0,To build his hair maybe  #datemyfamilyZambia,2019-02-21 22:56:18,Chikwa18,2019-02-21 22:56:18,2019-02-21,22:56:18,22,0.0,Neutral
496,4,0,0,When she can't understand ..The Face he makes.. #DateMyFamilyZambia pic.twitter.com/3hxdKXzw0U,2019-02-21 22:17:22,GovermentName94,2019-02-21 22:17:22,2019-02-21,22:17:22,22,0.0,Neutral
497,2,0,0,"I enjoyed today's episode of #datemyfamilyZambia..Mumba is so calm ,down to earth and beautiful too if my brother was older, I would recommend her ",2019-02-21 21:43:37,AlbinaAlbie,2019-02-21 21:43:37,2019-02-21,21:43:37,21,0.33222222222222225,Positive
498,0,0,0,"Oh Zambian ladies and Light dudes. Anyway... I'll wait for him to break your heart Mumba, my thick lil khelani you. #datemyfamilyZambia",2019-02-21 21:11:56,I_A_M_Daniel,2019-02-21 21:11:56,2019-02-21,21:11:56,21,0.04999999999999999,Positive
499,1,0,0,@PendoManjele there's a soft-spoken vegan on #datemyfamilyzambia I don't think it's a coincidence,2019-02-21 21:09:42,SimonEric13,2019-02-21 21:09:42,2019-02-21,21:09:42,21,0.0,Neutral
500,0,0,0,So this was the item on DMF #DateMyFamilyZambia I should iv known,2019-02-21 20:58:49,officialroyd,2019-02-21 20:58:49,2019-02-21,20:58:49,20,0.0,Neutral
501,6,1,2,"Unpopular opinion : 
 Mumba is just an average looking girl #DateMyFamilyZambia",2019-02-21 20:53:16,juniorwiseboy69,2019-02-21 20:53:16,2019-02-21,20:53:16,20,-0.15,Negative
502,0,0,0,Seems  #datemyfamilyZambia for tonight was  ya ZED tweeps all going crazy ,2019-02-21 20:52:07,Nimrodnjamba,2019-02-21 20:52:07,2019-02-21,20:52:07,20,-0.6,Negative
503,1,0,0,Mumba is soo fine. Wheew. Take me to Zambia rn  #DateMyFamilyZambia,2019-02-21 20:47:15,Tommy_Sheya,2019-02-21 20:47:15,2019-02-21,20:47:15,20,0.4166666666666667,Positive
504,3,0,0,Awe I can't keep up. I was dozing through #datemyfamilyZambia .lol Goodnight,2019-02-21 20:41:06,MsKay_P,2019-02-21 20:41:06,2019-02-21,20:41:06,20,0.0,Neutral
505,7,3,1,"The reviews are wild, you guys should be taking it easy on your fellow tweeps
#datemyfamilyZambia",2019-02-21 20:40:50,thenamezGeorge,2019-02-21 20:40:50,2019-02-21,20:40:50,20,0.26666666666666666,Positive
506,6,1,1,"Tawanda was played, he needed to meet this nice girl. Not that Danial is bad though! #datemyfamilyZambia",2019-02-21 20:39:35,8sheetBanda_,2019-02-21 20:39:35,2019-02-21,20:39:35,20,-0.1374999999999999,Negative
507,11,0,0,"Guess what I'm about to do next?... Yes you got it right, I'm about to slide in that DM like it was a slippy slide.. #datemyfamilyZambia pic.twitter.com/pBEF688rpe",2019-02-21 20:38:58,richardsione31,2019-02-21 20:38:58,2019-02-21,20:38:58,20,0.14285714285714285,Positive
508,5,1,2,"lol. Believe me bro, if I had it I would've hollered myself... Mumba sure is fine!
#DateMyFamilyZambia",2019-02-21 20:38:15,MwanaMayardi,2019-02-21 20:38:15,2019-02-21,20:38:15,20,0.6069444444444444,Positive
509,8,3,2,I think most of you crashing on mumba don't stand a chance. She likes them lightskinned  #datemyfamilyZambia,2019-02-21 20:34:24,Latoya_Mwix,2019-02-21 20:34:24,2019-02-21,20:34:24,20,0.5,Positive
510,2,0,1,"#DateMyFamillyZambia #DateMyFamilyZambia
Kerfuffle in Mumba’s message requests and Facebook messenger pic.twitter.com/LxTqKthGbZ",2019-02-21 20:32:25,Ryvn_6,2019-02-21 20:32:25,2019-02-21,20:32:25,20,0.0,Neutral
511,0,0,0,if you want to be picked just ask two coloured pipo to pretend as your family most zed ladies wont turn down a kalaziozio lol #DateMyFamilyZambia,2019-02-21 20:32:18,NyautiGodwin,2019-02-21 20:32:18,2019-02-21,20:32:18,20,0.3814814814814815,Positive
512,3,0,1,Okay guys Tapaka be tifuna Mumba mmmmmm #DateMyFamilyZambia,2019-02-21 20:31:44,iam__niva,2019-02-21 20:31:44,2019-02-21,20:31:44,20,0.5,Positive
513,23,0,4,This Mumba girl out here looking at Danial like she’s bouta ruin his life #datemyfamilyzambia pic.twitter.com/4QQ1HfL3Tj,2019-02-21 20:31:23,siku____za,2019-02-21 20:31:23,2019-02-21,20:31:23,20,0.0,Neutral
514,0,0,0,"This Guza on #datemyfamilyZambia is fresh ,but I don't trust her,lol...",2019-02-21 20:31:21,kb1bwalya,2019-02-21 20:31:21,2019-02-21,20:31:21,20,0.3,Positive
515,0,0,0,Ok I have a crush on mumba #datemyfamilyZambia,2019-02-21 20:31:17,AsheRResse,2019-02-21 20:31:17,2019-02-21,20:31:17,20,0.5,Positive
516,0,0,0,Yes That mumba chick has a nice rack #datemyfamilyZambia,2019-02-21 20:31:01,Reigh_jr,2019-02-21 20:31:01,2019-02-21,20:31:01,20,0.6,Positive
517,1,0,0,#datemyfamilyZambia Ka complex ka family looks like a plus lol,2019-02-21 20:30:41,alicardio,2019-02-21 20:30:41,2019-02-21,20:30:41,20,0.25,Positive
518,4,1,1,Remember when #DateMyFamilyZambia started? They had a whole website with a form to fill in...but now it’s just a number that I bet u can page...I don’t know what my point is...I’m just observing,2019-02-21 20:29:46,Bubbles_Beso,2019-02-21 20:29:46,2019-02-21,20:29:46,20,0.2,Positive
519,3,0,1,Asked where you see yourself in 10 years and marriage comes first  #DateMyFamilyZambia,2019-02-21 20:29:41,vkaymynameis,2019-02-21 20:29:41,2019-02-21,20:29:41,20,0.25,Positive
520,3,0,0,"Mumba deserved better. 
#datemyfamilyzambia",2019-02-21 20:29:39,SwikyDucci,2019-02-21 20:29:39,2019-02-21,20:29:39,20,0.5,Positive
521,3,0,1,"""Secretly getting attracted to you"" smh #DateMyFamilyZambia",2019-02-21 20:29:36,_Kapika_,2019-02-21 20:29:36,2019-02-21,20:29:36,20,-0.4,Negative
522,9,1,2,Maybe I am just dumb but I don't think that was an intelligent conversation #datemyfamilyZambia,2019-02-21 20:29:13,mudenda_elisha,2019-02-21 20:29:13,2019-02-21,20:29:13,20,0.21250000000000002,Positive
523,5,1,1,"People need to chose their representatives better 
#datemyfamilyzambia",2019-02-21 20:29:06,Seth6four,2019-02-21 20:29:06,2019-02-21,20:29:06,20,0.5,Positive
524,3,1,0,#DateMyFamilyZambia why is show trending on my tl pic.twitter.com/xkVPNQ7PYA,2019-02-21 20:28:51,drmuchindu_,2019-02-21 20:28:51,2019-02-21,20:28:51,20,0.0,Neutral
525,2,1,0,Ok we need an update! Did it work out? #datemyfamilyZambia,2019-02-21 20:28:28,8sheetBanda_,2019-02-21 20:28:28,2019-02-21,20:28:28,20,0.625,Positive
526,0,0,0,What a boring episode  #datemyfamilyZambia,2019-02-21 20:28:27,Idylic_Lonsome,2019-02-21 20:28:27,2019-02-21,20:28:27,20,-1.0,Negative
527,0,1,0,Knife niku left olo ku right? Asking for a friend....#DateMyFamilyZambia,2019-02-21 20:28:18,Mclan83,2019-02-21 20:28:18,2019-02-21,20:28:18,20,0.14285714285714285,Positive
528,1,0,0,Tonight's episode is odd..no crazy moments  #datemyfamilyZambia,2019-02-21 20:27:57,Lillymwaba,2019-02-21 20:27:57,2019-02-21,20:27:57,20,-0.6,Negative
529,3,1,0,She schools in Livingstone I bet some tourist out there will find her before you do #datemyfamilyZambia ,2019-02-21 20:27:56,zedcreative,2019-02-21 20:27:56,2019-02-21,20:27:56,20,0.0,Neutral
530,0,0,0,I can tell what happened after the date. #datemyfamilyZambia,2019-02-21 20:27:50,OfficialChali,2019-02-21 20:27:50,2019-02-21,20:27:50,20,0.0,Neutral
531,1,1,1,"Him: Would you cheat on me?
Her: uhm no
Wait uhm question over here would someone actually say yes in that instance? Hmm
#datemyfamilyZambia",2019-02-21 20:27:49,Seth6four,2019-02-21 20:27:49,2019-02-21,20:27:49,20,0.0,Neutral
532,4,0,0,Ngeyi zazu Ba guy bakwete mumishishi #DateMyFamilyZambia pic.twitter.com/CePKmNm5lm,2019-02-21 20:27:49,Oli_Pope,2019-02-21 20:27:49,2019-02-21,20:27:49,20,0.0,Neutral
533,8,0,2,"Him: will you cheat on me if we dated?
Her: Noooo.

This guys doesn't know this is Lusaka ai?
#datemyfamilyzambia",2019-02-21 20:27:47,Mundia_70,2019-02-21 20:27:47,2019-02-21,20:27:47,20,0.0,Neutral
534,2,0,0,You can't even tell her; the red dress brings out her already fine fine fine fine skin..#DateMyFamilyZambia pic.twitter.com/YWcTqiLGp9,2019-02-21 20:27:39,GovermentName94,2019-02-21 20:27:39,2019-02-21,20:27:39,20,0.33333333333333337,Positive
535,3,1,1,"I'm beginning to think that something might be wrong with me! It seems everyone on #datemyfamilyZambia has cheated, I have never cheated",2019-02-21 20:27:34,Idylic_Lonsome,2019-02-21 20:27:34,2019-02-21,20:27:34,20,-0.625,Negative
536,8,1,2,Awwwww cuuuute Danny boy all blushy blush on the date looking like syd from ice age.....*snif snif* #datemyfamilyzambia,2019-02-21 20:27:33,ButterflyTP1,2019-02-21 20:27:33,2019-02-21,20:27:33,20,0.0,Neutral
537,4,0,1,There has to be better restaurants in Lusaka #datemyfamilyZambia,2019-02-21 20:27:28,thatguysimms,2019-02-21 20:27:28,2019-02-21,20:27:28,20,0.5,Positive
538,4,1,0,"I need her twitter handle,  insta, snapchat, facebook, whatsapp,  if she's on wechat or even BBM,  I need this lady in my life my God she is beautiful.. My heart is busy mpu mpu mpu on the other side busy pilikit pilikiti paka I fall in her life... #datemyfamilyZambia pic.twitter.com/dehOER78lb",2019-02-21 20:27:25,richardsione31,2019-02-21 20:27:25,2019-02-21,20:27:25,20,0.23124999999999998,Positive
539,2,1,1,"Danial's sight...  
Her dress is too small and tight. This date chabe...  
Such a crime....  #datemyfamilyZambia",2019-02-21 20:27:25,Maa_rla,2019-02-21 20:27:25,2019-02-21,20:27:25,20,-0.14285714285714288,Negative
540,5,0,1,"You know the girl is hot when the date thinks she's probably going to cheat.
#datemyfamilyZambia",2019-02-21 20:27:17,brytonmunwa,2019-02-21 20:27:17,2019-02-21,20:27:17,20,0.25,Positive
541,3,0,0,Today’s Date mY family proved that ma filter yamanama color not beauty #DateMyFamilyZambia,2019-02-21 20:27:16,TobiasDaka,2019-02-21 20:27:16,2019-02-21,20:27:16,20,0.0,Neutral
542,2,0,0,"Aba bazikonda! #MumbaDanial
#datemyfamilyZambia pic.twitter.com/Fqfm9Yqt9F",2019-02-21 20:27:12,2pulZ,2019-02-21 20:27:12,2019-02-21,20:27:12,20,0.0,Neutral
543,3,1,2,"His a japanese chapter closed, or the father is probably these Japanese that came in the country to construct roads. :-) #datemyfamilyZambia",2019-02-21 20:27:08,Ty_bag,2019-02-21 20:27:08,2019-02-21,20:27:08,20,0.1,Positive
544,1,1,1,Secretly out loud #DateMyFamilyZambia,2019-02-21 20:26:55,Bubbles_Beso,2019-02-21 20:26:55,2019-02-21,20:26:55,20,-0.15000000000000002,Negative
545,1,0,0,Next #Lusakahustle #datemyfamilyZambia,2019-02-21 20:26:41,agu1188,2019-02-21 20:26:41,2019-02-21,20:26:41,20,0.0,Neutral
546,2,2,0,I want to know the name of the restaurant #Datemyfamilyzambia,2019-02-21 20:26:36,immzeeee,2019-02-21 20:26:36,2019-02-21,20:26:36,20,0.0,Neutral
547,36,6,7,Which gym does this nigga go to please??? To strengthen his jaws??? #datemyfamilyZambia pic.twitter.com/xNAF7IEd0X,2019-02-21 20:26:35,Kachimfya1,2019-02-21 20:26:35,2019-02-21,20:26:35,20,0.0,Neutral
548,8,2,3,When people smile when they say they’ve cheated before..is it a guilty smile or  #DateMyFamilyZambia,2019-02-21 20:26:34,luchi7,2019-02-21 20:26:34,2019-02-21,20:26:34,20,0.033333333333333326,Positive
549,2,0,1,Looks like Mumba is Love  struck #datemyfamilyZambia,2019-02-21 20:26:29,DeejayBaks,2019-02-21 20:26:29,2019-02-21,20:26:29,20,0.5,Positive
550,0,0,0,Table too tiny #datemyfamilyzambia,2019-02-21 20:26:29,mbita_naks18,2019-02-21 20:26:29,2019-02-21,20:26:29,20,0.0,Neutral
551,8,1,2,Light skin niggas are winning on DMFZambia #datemyfamilyZambia pic.twitter.com/RLYAFCmK6B,2019-02-21 20:26:26,MalamaJr_,2019-02-21 20:26:26,2019-02-21,20:26:26,20,0.45,Positive
552,3,0,0,#datemyfamilyzambia Daniel does really look like Jet Li hehehehe,2019-02-21 20:26:24,Snazzy1017,2019-02-21 20:26:24,2019-02-21,20:26:24,20,0.2,Positive
553,5,0,1,"Those ribs‍what's the name of that restaurant??

#DateMyFamilyZambia",2019-02-21 20:26:24,_Kapika_,2019-02-21 20:26:24,2019-02-21,20:26:24,20,0.0,Neutral
554,6,0,3,Of course she chose the broke Tiger Woods #DateMyFamilyZambia,2019-02-21 20:26:14,TiyaSavage,2019-02-21 20:26:14,2019-02-21,20:26:14,20,0.0,Neutral
555,1,1,0,#datemyfamilyzambia they are killing me #incredible,2019-03-29 19:08:42,SizaOnde86,2019-03-29 19:08:42,2019-03-29,19:08:42,19,0.9,Positive
556,0,0,0,Asha is soooo beautiful and that body is out of this world #DateMyFamilyZambia,2019-03-29 18:15:24,KayNatali,2019-03-29 18:15:24,2019-03-29,18:15:24,18,0.85,Positive
557,0,0,0,Watching #DateMyFamilyZambia ,2019-03-29 17:58:22,KayNatali,2019-03-29 17:58:22,2019-03-29,17:58:22,17,0.0,Neutral
558,1,0,0,"I watched #datemyfamilyzambia and now i know theirs girls out their who cant cook ,  how do u massacre t -bone ,  no wonder their not dating learn to cook not just party and pour drinks!!!!!!!! pic.twitter.com/aiJ3qu4PoQ",2019-03-29 17:40:51,mackay2000,2019-03-29 17:40:51,2019-03-29,17:40:51,17,0.0,Neutral
559,0,0,0,"#DateMyFamilyZambia
#Pastor James Nganga goes to the wilderness to fast for 40 days like Jesus.
https://youtu.be/tXkE3oNwnf8 ",2019-03-29 17:35:47,AccurateVincent,2019-03-29 17:35:47,2019-03-29,17:35:47,17,0.2,Positive
560,1,0,0,This guy  #DateMyFamilyZambia,2019-03-29 14:14:54,ngoni_princesss,2019-03-29 14:14:54,2019-03-29,14:14:54,14,0.0,Neutral
561,3,0,0,"Olanimus at the dinner table

#datemyfamilyzambia
pic.twitter.com/cotbAvSSHh",2019-03-29 13:41:58,chucky_Beau,2019-03-29 13:41:58,2019-03-29,13:41:58,13,0.0,Neutral
562,0,0,0,What time is the repeat of #datemyfamilyzambia ?,2019-03-29 11:43:55,the_druggist_16,2019-03-29 11:43:55,2019-03-29,11:43:55,11,0.0,Neutral
563,1,1,0,"#datemyfamilyzambia is why I don't see it for short guys. Most of them have been conditioned to be legit psychos in order to ""assert"" their dominance. Most of them also reach my belly button so...",2019-03-29 10:17:41,Shytiger0,2019-03-29 10:17:41,2019-03-29,10:17:41,10,0.3333333333333333,Positive
564,3,1,0,Spotted the #datemyfamilyzambia car and the guy inside really looked excited,2019-03-29 10:08:42,nova1306,2019-03-29 10:08:42,2019-03-29,10:08:42,10,0.2875,Positive
565,0,0,0,I think #datemyfamilyzambia is doing this purely for entertainment. Haha,2019-03-29 09:23:58,hopemkunte,2019-03-29 09:23:58,2019-03-29,09:23:58,9,0.20714285714285713,Positive
566,0,0,0,#DateMyFamilyZambia someone called him a chigubu....like a container,2019-03-29 09:07:29,Chester_Nyangu,2019-03-29 09:07:29,2019-03-29,09:07:29,9,0.0,Neutral
567,0,0,0,Ehhhhh did anyone see Olanimus putting powder in his shoes last night? #datemyfamilyzambia,2019-03-29 09:04:04,missnen,2019-03-29 09:04:04,2019-03-29,09:04:04,9,0.0,Neutral
568,0,0,0,Olanimus  #datemyfamilyzambia #DMFZpic.twitter.com/2xyJWA8MPD,2019-03-29 08:53:33,mwaps15,2019-03-29 08:53:33,2019-03-29,08:53:33,8,0.0,Neutral
569,16,2,2,Last nights #datemyfamilyzambia bachelor was Thanos lite??,2019-03-29 07:34:20,5ftGrinch,2019-03-29 07:34:20,2019-03-29,07:34:20,7,0.0,Neutral
570,0,0,0,"Am out,seen enough of thus guy#DateMyFamilyZambia https://twitter.com/MulengaSilfa/status/1111357624736538625 …",2019-03-29 06:18:12,KangwaChipepo,2019-03-29 06:18:12,2019-03-29,06:18:12,6,0.0,Neutral
571,2,1,0,Olanimas is also an air bender#DateMyFamilyZambia pic.twitter.com/CQjWraejyt,2019-03-29 06:13:56,KangwaChipepo,2019-03-29 06:13:56,2019-03-29,06:13:56,6,0.0,Neutral
572,0,0,0,"This guy,#DateMyFamilyZambia https://twitter.com/MulengaSilfa/status/1111373596192968704 …",2019-03-29 05:58:47,KangwaChipepo,2019-03-29 05:58:47,2019-03-29,05:58:47,5,0.0,Neutral
573,2,0,0, only catching up now.  Olanimus #datemyfamilyzambia,2019-03-29 05:47:25,Happy_human21,2019-03-29 05:47:25,2019-03-29,05:47:25,5,0.3,Positive
574,7,1,0,"Potential date: I want a tall guy
Date my family: say no more

#datemyfamilyZambia  why do you guys do this pic.twitter.com/aT6e3jCSA3",2019-03-29 05:47:24,GeorgieMwale,2019-03-29 05:47:24,2019-03-29,05:47:24,5,-0.125,Negative
575,3,0,0,"#datemyfamilyzambia Olanimas proved something to me. Girls are still into good converstions. Except for the party girl, the other two paid attention to his words and nothing else thats why they fell for him. There is still hope afterall.",2019-03-29 05:28:47,InevitableMwila,2019-03-29 05:28:47,2019-03-29,05:28:47,5,0.2875,Positive
576,3,0,0,With all the rings nd the big head Olanimus is more of a Zambian Leprechaun than a potential date #DatemyfamilyZambia,2019-03-29 05:16:19,kosamu93,2019-03-29 05:16:19,2019-03-29,05:16:19,5,0.16666666666666666,Positive
577,97,4,7,Good morning only to my fellow left out Zambians who also can't watch #datemyfamilyzambia. Support group coming soon. ,2019-03-29 05:13:58,aquila_fpoz_,2019-03-29 05:13:58,2019-03-29,05:13:58,5,0.2333333333333333,Positive
578,4,0,0,"Hope Chileshe is a business giant, she sells female clothes... #lol #DatemyfamilyZambia",2019-03-29 05:13:38,kosamu93,2019-03-29 05:13:38,2019-03-29,05:13:38,5,0.26666666666666666,Positive
579,1,0,0,Damn..Asher from yesterday's episode of #datemyfamilyzambia  fiine,2019-03-29 05:05:36,Mwana_Mubotu,2019-03-29 05:05:36,2019-03-29,05:05:36,5,0.0,Neutral
580,1,0,0,short guys are a problem #DatemyfamilyZambia,2019-03-29 05:04:52,kosamu93,2019-03-29 05:04:52,2019-03-29,05:04:52,5,0.0,Neutral
581,1,1,0,Who has two baby daddies with one child lol #DateMyFamilyZambia,2019-03-29 05:01:37,kayci6,2019-03-29 05:01:37,2019-03-29,05:01:37,5,0.8,Positive
582,0,0,0,"RT FrazerBaratheon: Lisa is long like 1.7cm. Did you mean to say tall
#DateMyFamilyZambia pic.twitter.com/zJXZidShnn",2019-03-29 04:00:09,favoerite,2019-03-29 04:00:09,2019-03-29,04:00:09,4,-0.18125,Negative
583,2,0,0,That guy misrepresented us short guys  #DateMyFamilyZambia,2019-03-29 03:51:27,ChabzOfficial,2019-03-29 03:51:27,2019-03-29,03:51:27,3,0.0,Neutral
584,0,0,0,Lisa is long  #datemyfamilyzambia pic.twitter.com/U2FcuQdWSX,2019-03-29 00:00:50,amthejaycee,2019-03-29 00:00:50,2019-03-29,00:00:50,0,-0.05,Negative
585,0,0,0,"You can't be that desperate to find love, that girl just sat there when that little annoying man tried to touch her boobs. Wow, I would have thrown that drink at him and left  #DateMyFamilyZambia",2019-03-28 23:06:41,LeobaBono,2019-03-28 23:06:41,2019-03-28,23:06:41,23,-0.16458333333333333,Negative
586,0,0,0,It's not exposé its exposure!!! You are welcome  #datemyfamilyzambia,2019-03-28 22:34:33,TorriJonez,2019-03-28 22:34:33,2019-03-28,22:34:33,22,0.8,Positive
587,0,0,0,I think i wanna go on #datemyfamilyzambia,2019-03-28 22:30:45,WisoMunandi,2019-03-28 22:30:45,2019-03-28,22:30:45,22,0.0,Neutral
588,2,0,0,Dude drives need for speed on his pc  #datemyfamilyzambia,2019-03-28 22:22:39,TorriJonez,2019-03-28 22:22:39,2019-03-28,22:22:39,22,0.0,Neutral
589,1,0,0,"The guy can sing too 
Nice songs 
#datemyfamilyzambia pic.twitter.com/wU13Q5ktv0",2019-03-28 22:07:56,RMbachi,2019-03-28 22:07:56,2019-03-28,22:07:56,22,0.6,Positive
590,3,1,1,I didn't get a chance to watch #datemyfamilyzambia today but #zedtwitter has got me.... I feel like I was watching it the whole time,2019-03-28 22:02:00,nanzilike,2019-03-28 22:02:00,2019-03-28,22:02:00,22,0.2,Positive
591,2,0,0,"My bad. It was a sew-in 
#DateMyFamilyZambia https://twitter.com/ChongoLouise/status/1111352753601818625 …",2019-03-28 21:59:07,ChongoLouise,2019-03-28 21:59:07,2019-03-28,21:59:07,21,-0.6999999999999998,Negative
592,0,0,0,Oh my my that guy made Caleb look like a saint #datemyfamilyzambia,2019-03-28 21:51:54,ChanelMilner,2019-03-28 21:51:54,2019-03-28,21:51:54,21,0.0,Neutral
593,1,0,1,How can we short people get the respect we deserve when short niqqaz are behaving like this on national TV  #DateMyFamilyZambia,2019-03-28 21:38:21,NyautiGodwin,2019-03-28 21:38:21,2019-03-28,21:38:21,21,0.0,Neutral
594,0,1,0,This is when I am watching #DateMyFamilyZambia ,2019-03-28 21:21:03,LaBabyScientist,2019-03-28 21:21:03,2019-03-28,21:21:03,21,0.0,Neutral
595,0,0,0,"so in middle of phone call i remembered today is Thursday and told person i have to go watch #datemyfamilyzambia & here i am, don't know what i would have done without zed twitter",2019-03-28 21:19:47,qtee_joy,2019-03-28 21:19:47,2019-03-28,21:19:47,21,0.0,Neutral
596,15,0,3,"Someone on Facebook said ""Ba date my family imwe, where did you find this 35 year old bundro of joy?"" #datemyfamilyzambia 
You people have really finished me today.

Pray for your sins before you go to sleep.",2019-03-28 21:14:49,Tuttie_S,2019-03-28 21:14:49,2019-03-28,21:14:49,21,0.3666666666666667,Positive
597,0,0,0,Im sorry watching #datemyfamilyzambia late...did he just say he was raped???,2019-03-28 21:04:43,Kachimfya1,2019-03-28 21:04:43,2019-03-28,21:04:43,21,-0.5,Negative
598,8,1,2,"Today's episode of #datemyfamilyzambia reminded me of someone I met in the saloon not too long ago who was going through a rough breakup and was at a point where she could settle for anyone because she believed all men are the same. 
If you are single, please do remember this",2019-03-28 21:03:44,rnandazi,2019-03-28 21:03:44,2019-03-28,21:03:44,21,-0.05535714285714286,Negative
599,2,0,1,ANELE PHOLOBAS - WHAT IF..??  ( SPOKEN WORD)... #DateMyFamilyZambia #Durban #BBNaijaReunion #HouseOfBNG #AskAMan #KweseHeadstart #awp19 #Article13 #Eskom #NBA #SABCNewspic.twitter.com/uekuh1de2z,2019-03-28 21:03:27,Anele_Pholobas,2019-03-28 21:03:27,2019-03-28,21:03:27,21,0.0,Neutral
600,0,0,0,"Today was fun, but if you were just visiting see you again next week #datemyfamilyzambia",2019-03-28 21:02:46,Malvin1915,2019-03-28 21:02:46,2019-03-28,21:02:46,21,0.15,Positive
601,2,1,0,That is called sexual harassment. #datemyfamilyzambia,2019-03-28 21:01:31,MissNashe,2019-03-28 21:01:31,2019-03-28,21:01:31,21,0.5,Positive
602,0,0,0,The  #datemyfamilyzambia Driver is a low key yobelly who had no option but to take up the job! Those shoes on that outfit??,2019-03-28 21:00:32,IdahMizz,2019-03-28 21:00:32,2019-03-28,21:00:32,21,0.0,Neutral
603,2,2,1,It's been late for us short guys. Nomba try being a need and being short and tell me how that works out for ya  . #DateMyFamilyZambia https://twitter.com/lordwami/status/1111371103119831040 …,2019-03-28 20:59:30,JohnTembo1982,2019-03-28 20:59:30,2019-03-28,20:59:30,20,-0.09999999999999999,Negative
604,0,0,0,Olanimus.....#datemyfamilyzambia pic.twitter.com/v8s55lr7UO,2019-03-28 20:58:37,Kachimfya1,2019-03-28 20:58:37,2019-03-28,20:58:37,20,0.0,Neutral
605,0,0,0,IT’S LATE FOR US SHORT NIGGAS HMMMM THESE #DateMyFamilyZambia TWEETS,2019-03-28 20:54:53,lordwami,2019-03-28 20:54:53,2019-03-28,20:54:53,20,-0.15,Negative
606,0,0,0,NIGGAS JUST WATCHING #DateMyFamilyZambia TO SEE NICE GIRLS TO FOLLOW ,2019-03-28 20:53:04,lordwami,2019-03-28 20:53:04,2019-03-28,20:53:04,20,0.6,Positive
607,3,1,1,The #datemyfamilyzambia driver though....,2019-03-28 20:51:20,Kachimfya1,2019-03-28 20:51:20,2019-03-28,20:51:20,20,0.0,Neutral
608,2,0,1,"I will have a ps4 in my matrimonial home!
#datemyfamilyzambia https://twitter.com/Ze88155413/status/1111366368631377920 …",2019-03-28 20:50:15,OfficialChali,2019-03-28 20:50:15,2019-03-28,20:50:15,20,0.0,Neutral
609,1,1,0,Hahahahahha ati namukoshi alibe....this ka short chanda bell....#datemyfamilyzambia,2019-03-28 20:49:51,Kachimfya1,2019-03-28 20:49:51,2019-03-28,20:49:51,20,0.0,Neutral
